ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY,BILL_AMT,PAY_AMT,DefaultNext
19171,130000,2,2,1,43,0,135390,6329,0
19172,70000,2,3,2,38,0,70621,2506,0
19173,1.00E+05,2,2,1,33,0,92189,3252,0
19174,150000,2,3,1,35,-2,600,660,0
19175,160000,2,3,1,39,0,102358,4671,0
19176,30000,2,3,1,48,1,-100,200,0
19177,80000,2,2,1,36,-1,816,1423,0
19178,2.00E+05,2,2,1,44,-2,7096,1336,0
19179,180000,2,3,1,41,2,96093,6500,1
19180,180000,2,2,1,34,0,47517,1526,0
19181,170000,2,2,1,35,0,144606,5007,0
19182,50000,2,1,2,35,0,4309,7000,0
19183,160000,2,3,1,40,0,93287,3230,0
19184,160000,2,2,1,40,-2,390,390,1
19185,20000,2,1,2,22,0,18390,2000,0
19186,70000,2,2,1,24,0,33602,10096,0
19187,240000,2,2,2,38,-2,34752,30073,0
19188,3.00E+05,2,2,1,45,0,343205,12429,0
19189,420000,2,2,1,37,-2,4904,5332,0
19190,2.00E+05,2,3,1,43,1,119432,0,1
19191,50000,2,2,1,47,0,27121,2000,0
19192,50000,2,2,1,38,0,20606,2000,0
19193,2.00E+05,2,1,1,38,-2,2571,2772,0
19194,2.00E+05,2,1,2,32,0,118532,6000,0
19195,380000,2,2,1,33,1,363944,29540,0
19196,50000,2,1,2,27,-1,17626,1547,0
19197,50000,2,1,2,28,-1,1460,1625,0
19198,5.00E+05,2,2,2,35,-2,35757,22372,0
19199,3.00E+05,2,2,1,40,-1,2470,0,0
19200,170000,2,2,2,32,0,10928,6151,1
19201,20000,2,2,1,46,3,11698,2000,1
19202,20000,2,2,1,43,-1,1475,1291,0
19203,280000,2,2,2,36,0,183797,6083,0
19204,80000,2,2,2,22,-1,858,1000,0
19205,20000,2,2,2,24,0,17372,1500,0
19206,70000,2,1,2,24,0,110176,2700,0
19207,30000,2,2,1,25,2,23888,3800,1
19208,170000,2,2,2,37,0,117527,5837,0
19209,320000,2,2,2,30,0,97541,3900,0
19210,210000,2,1,2,30,-2,0,0,0
19211,310000,2,2,2,31,0,14015,2000,0
19212,230000,2,1,2,29,1,0,162,0
19213,90000,2,2,1,31,2,90089,3500,1
19214,2.00E+05,2,1,2,31,-2,6024,2180,0
19215,150000,2,2,2,34,3,103389,8000,0
19216,60000,2,1,2,27,0,23690,1283,0
19217,50000,2,2,2,38,-1,1496,35007,0
19218,2.00E+05,2,1,2,40,0,132563,4841,0
19219,220000,2,2,1,35,0,41259,2000,0
19220,3.00E+05,2,3,1,34,-2,-75,29089,0
19221,30000,2,2,1,47,2,25893,5501,1
19222,330000,2,5,1,36,0,18768,3744,0
19223,280000,2,1,1,42,0,172886,6232,0
19224,330000,2,1,2,38,-2,0,0,1
19225,390000,2,3,2,45,0,94373,2230,0
19226,2.00E+05,2,2,1,38,-1,788,165,0
19227,20000,2,3,2,45,0,12670,1520,0
19228,140000,2,2,1,32,0,52825,3000,0
19229,30000,2,1,1,32,-1,3684,2911,0
19230,210000,2,2,1,41,1,0,0,0
19231,1.00E+05,2,3,1,44,-2,1010,0,0
19232,50000,2,2,1,38,-1,1121,0,0
19233,30000,2,3,2,42,0,26012,2000,1
19234,30000,2,5,2,45,2,29278,2000,1
19235,150000,2,1,2,37,1,0,0,0
19236,180000,2,1,2,39,-2,11732,6653,0
19237,230000,2,2,1,49,1,0,0,0
19238,220000,2,1,2,36,-2,122,104,0
19239,2.00E+05,2,1,2,35,-2,5956,10402,0
19240,80000,2,2,1,35,-2,17087,1617,0
19241,380000,2,3,1,44,0,7234,1500,0
19242,30000,2,2,1,42,2,9985,1176,1
19243,160000,2,2,1,41,-1,8091,5344,0
19244,60000,2,2,1,47,0,27970,1456,1
19245,1.00E+05,2,3,1,42,-1,7689,0,0
19246,150000,2,2,1,37,-2,0,1771,0
19247,1.00E+05,2,2,1,38,2,36414,2000,0
19248,30000,2,2,2,44,-2,0,1330,0
19249,220000,2,1,1,36,1,4086,0,1
19250,220000,2,1,2,38,-1,2650,0,0
19251,4.00E+05,2,2,2,30,-2,-38,10446,1
19252,680000,2,1,2,30,0,39639,0,1
19253,280000,2,1,2,30,0,36269,10300,0
19254,70000,2,2,1,44,0,34135,2020,0
19255,3.00E+05,2,2,1,39,-1,6192,4790,1
19256,250000,2,2,2,41,-1,312,0,0
19257,2.00E+05,2,1,2,31,-1,1570,0,0
19258,450000,2,1,2,31,-1,12818,17577,0
19259,30000,2,1,2,33,3,21167,0,1
19260,210000,2,2,2,29,-1,1778,226,0
19261,250000,2,1,2,29,2,124780,5900,1
19262,70000,2,2,2,31,0,64888,2127,0
19263,230000,2,1,2,31,1,-9,0,0
19264,150000,2,2,1,37,-2,0,0,0
19265,70000,2,3,1,47,1,29386,3000,0
19266,150000,2,2,1,35,0,102007,5000,1
19267,2.00E+05,2,2,1,37,-1,313,0,0
19268,2.00E+05,2,4,2,42,-1,5433,2000,0
19269,3.00E+05,2,3,1,42,-1,885,0,0
19270,80000,2,3,1,39,-1,2921,780,1
19271,30000,2,2,2,43,5,31273,0,1
19272,1.00E+05,2,2,1,40,0,89236,3162,0
19273,360000,2,1,2,32,0,290543,7288,0
19274,150000,2,2,2,32,0,32428,2000,0
19275,180000,2,1,2,32,1,-10,0,0
19276,210000,2,1,1,33,-2,1345,6087,0
19277,110000,2,3,1,41,0,101316,5300,0
19278,80000,2,2,1,41,-1,2727,1679,0
19279,50000,2,2,2,39,-1,263,1209,0
19280,150000,2,2,1,32,-2,0,0,0
19281,260000,2,1,2,40,-2,0,0,0
19282,2.00E+05,2,1,2,33,-2,6421,1064,0
19283,230000,2,2,2,29,-1,2624,1149,0
19284,70000,2,1,1,32,0,70178,2900,1
19285,70000,2,1,2,32,2,34640,2000,1
19286,160000,2,2,2,32,0,2812,1222,1
19287,2.00E+05,2,3,2,34,0,195380,7632,0
19288,270000,2,2,2,35,-1,1636,37,0
19289,1.00E+05,2,2,1,36,0,97026,5000,0
19290,410000,2,1,1,42,-1,12327,2324,0
19291,160000,2,2,1,33,-1,1655,4271,0
19292,120000,2,2,2,39,-2,326,3756,1
19293,50000,2,2,1,37,0,12246,1196,0
19294,450000,2,1,1,38,-2,0,0,0
19295,2.00E+05,2,2,2,36,0,193083,9000,0
19296,360000,2,2,2,41,-1,3640,1436,0
19297,340000,2,2,1,40,0,40681,3171,0
19298,3.00E+05,2,3,1,40,-2,0,0,1
19299,220000,2,3,2,40,0,220091,7797,0
19300,370000,2,1,2,37,0,308011,10404,0
19301,170000,2,2,1,39,-1,2947,4134,0
19302,5.00E+05,2,2,2,39,0,491395,25799,0
19303,1.00E+05,2,1,1,36,2,94796,2624,0
19304,110000,2,1,2,31,-1,223,0,0
19305,230000,2,1,1,31,0,23526,7005,0
19306,230000,2,1,2,31,0,33109,5000,0
19307,150000,2,2,1,33,0,25849,1735,0
19308,210000,2,1,1,32,-1,7544,5255,0
19309,1.00E+05,2,3,1,32,-1,24002,2781,0
19310,230000,2,1,1,42,0,147396,10000,0
19311,360000,2,1,2,33,-2,0,0,1
19312,360000,2,2,1,34,0,80540,3933,0
19313,2.00E+05,2,1,2,34,1,-2113,0,1
19314,2.00E+05,2,1,1,34,-2,16024,18184,0
19315,150000,2,2,2,33,-1,508,1166,0
19316,110000,2,1,1,41,3,150,0,0
19317,320000,2,2,1,38,-2,0,0,0
19318,50000,2,3,1,44,2,19178,1500,1
19319,160000,2,2,2,39,0,32930,14000,0
19320,80000,2,2,1,42,0,43045,1301,1
19321,1.00E+05,2,2,1,35,0,28428,1800,0
19322,150000,2,2,1,36,0,289463,8245,0
19323,60000,2,2,1,38,7,126220,0,0
19324,2.00E+05,2,1,2,39,-2,345,355,0
19325,160000,2,3,1,38,-2,5207,207,0
19326,230000,2,2,1,38,-1,4549,0,0
19327,230000,2,2,1,40,1,0,0,0
19328,90000,2,3,1,39,1,0,0,0
19329,140000,2,3,1,40,2,30755,1815,1
19330,30000,2,3,2,41,0,24217,2000,0
19331,320000,2,1,1,41,0,59807,10000,0
19332,20000,2,3,1,35,0,17008,1501,0
19333,50000,2,3,2,35,-1,3123,1326,0
19334,30000,2,3,1,38,0,24505,1800,0
19335,160000,2,3,2,36,-1,27204,897,0
19336,280000,2,2,1,48,-1,79536,31280,0
19337,390000,2,2,2,35,0,42286,2389,0
19338,1.00E+05,2,3,1,44,0,41803,33882,1
19339,2.00E+05,2,5,2,48,0,198540,0,0
19340,110000,2,3,1,43,0,48796,2350,0
19341,50000,2,2,1,45,0,48875,2080,0
19342,1.00E+05,2,2,1,41,0,111925,4000,0
19343,2.00E+05,2,3,0,31,1,0,0,0
19344,250000,2,1,1,34,2,138380,5136,0
19345,20000,2,3,1,48,2,13836,1500,1
19346,260000,2,2,1,35,-2,3439,10127,0
19347,20000,2,3,1,31,1,15043,0,1
19348,320000,2,2,1,44,1,0,0,0
19349,30000,2,1,1,37,0,7979,1149,0
19350,50000,2,2,2,41,0,39859,1501,0
19351,80000,2,2,2,36,2,19671,1700,1
19352,120000,2,2,1,40,1,57816,5900,1
19353,290000,2,2,1,49,-1,37246,3000,0
19354,50000,2,2,1,43,0,30530,2000,0
19355,30000,2,3,1,39,0,21173,2000,1
19356,580000,2,2,2,33,0,18812,2000,0
19357,270000,2,1,1,41,-1,1278,0,0
19358,30000,2,3,1,42,2,836,836,0
19359,160000,2,1,1,31,2,147710,7501,0
19360,180000,2,2,2,31,-1,416,416,0
19361,20000,2,2,1,34,0,3223,1220,1
19362,210000,2,2,1,33,-1,7655,1644,0
19363,2.00E+05,2,3,1,43,0,113570,4149,0
19364,130000,2,3,1,43,0,32667,2000,0
19365,30000,2,5,1,36,-2,8839,0,0
19366,130000,2,2,1,40,-1,4176,11839,0
19367,180000,2,3,1,43,-1,3122,16,0
19368,110000,2,2,1,39,0,93111,3226,0
19369,20000,2,2,1,39,0,15299,1883,0
19370,150000,2,2,2,35,0,97268,3500,0
19371,210000,2,3,2,37,1,0,202,0
19372,90000,2,2,2,42,0,92837,4500,0
19373,5.00E+05,2,2,1,42,0,62112,20025,0
19374,3.00E+05,2,2,1,37,-1,15695,11551,0
19375,370000,2,3,1,33,0,18082,1628,0
19376,2.00E+05,2,2,2,35,0,104393,6300,0
19377,5.00E+05,2,4,2,38,-2,2252,2265,0
19378,50000,2,2,2,41,0,43885,2408,1
19379,120000,2,2,1,36,0,106609,380,0
19380,270000,2,2,1,38,0,62263,3000,0
19381,3.00E+05,2,1,1,43,-1,21953,32905,0
19382,90000,2,2,1,37,1,18255,0,0
19383,120000,2,2,1,48,-1,626,0,0
19384,90000,2,2,1,47,1,6681,0,0
19385,350000,2,1,2,41,0,122017,6000,0
19386,180000,2,2,1,29,1,20867,0,0
19387,30000,2,3,0,30,0,24171,3634,0
19388,240000,2,2,2,29,-1,2638,1526,1
19389,80000,2,2,1,38,1,84372,0,0
19390,50000,2,2,1,37,0,46239,2000,1
19391,370000,2,1,1,42,0,291006,12100,0
19392,150000,2,2,1,43,-2,5446,6682,0
19393,410000,2,1,2,31,0,400967,14158,0
19394,230000,2,2,1,32,-1,1680,1535,0
19395,80000,2,3,2,32,-2,4965,51932,0
19396,140000,2,1,2,32,0,10281,32172,0
19397,180000,2,2,1,32,0,5244,3000,0
19398,240000,2,1,1,33,0,95835,4060,0
19399,160000,2,2,2,30,-2,-38,0,0
19400,320000,2,1,2,31,-1,11910,4445,0
19401,80000,2,2,1,35,2,252,0,0
19402,230000,2,2,1,36,0,3745,3000,0
19403,230000,2,2,1,40,-2,273,273,0
19404,20000,2,2,1,38,0,11904,1500,0
19405,220000,2,2,1,37,0,158494,7000,0
19406,180000,2,1,1,42,-2,626,0,0
19407,260000,2,2,1,36,0,7258,2037,0
19408,360000,2,2,1,37,-1,10000,17444,0
19409,210000,2,2,1,36,1,167970,0,1
19410,2.00E+05,2,1,2,32,-2,261,1723,0
19411,350000,2,1,2,35,-2,8526,10951,0
19412,360000,2,1,1,35,1,0,0,0
19413,60000,2,2,2,27,0,30641,3987,0
19414,190000,2,1,2,47,-1,314,3031,0
19415,180000,2,1,2,35,0,24414,2483,0
19416,230000,2,1,1,37,-2,312,3186,1
19417,270000,2,1,1,45,-2,0,0,1
19418,220000,2,3,1,45,0,176879,10150,0
19419,80000,2,1,1,36,-1,78780,0,0
19420,90000,2,1,2,29,0,79063,3687,0
19421,5.00E+05,2,1,1,35,-2,5799,36277,0
19422,210000,2,2,1,35,-1,188,971,1
19423,110000,2,1,2,27,0,89603,4113,0
19424,150000,2,1,2,31,0,10778,6000,0
19425,90000,2,1,2,33,-1,3000,6000,0
19426,190000,2,2,1,34,0,84031,5000,0
19427,180000,2,2,2,43,0,152122,10000,0
19428,240000,2,2,1,37,0,51277,10006,0
19429,2.00E+05,2,2,2,28,-1,4571,0,0
19430,2.00E+05,2,3,1,49,1,0,0,0
19431,160000,2,2,2,38,-2,0,0,0
19432,240000,2,1,2,27,1,7029,0,0
19433,80000,2,2,1,25,0,76358,3000,0
19434,180000,2,2,1,39,1,0,0,1
19435,80000,2,2,2,26,1,0,0,0
19436,70000,2,2,2,26,0,70805,2600,0
19437,160000,2,2,1,38,0,73902,50000,0
19438,2.00E+05,2,1,2,30,0,148646,5000,0
19439,20000,2,1,2,34,-2,1789,16745,0
19440,3.00E+05,2,2,1,35,0,155493,50706,0
19441,150000,2,1,1,42,0,107968,5023,0
19442,30000,2,1,2,45,1,5830,0,0
19443,360000,2,2,2,37,-1,333,333,1
19444,280000,2,1,1,39,0,97694,4014,0
19445,30000,2,3,2,23,1,30335,0,0
19446,50000,2,1,2,24,0,48712,2269,0
19447,160000,2,4,1,28,-1,819,162,0
19448,80000,2,1,2,28,0,36736,1955,0
19449,1.00E+05,2,1,2,29,0,92929,5000,0
19450,60000,2,2,1,47,0,54532,1970,0
19451,420000,2,1,2,27,0,198604,7518,0
19452,140000,2,2,2,27,-2,0,0,0
19453,270000,2,1,2,32,2,9220,5000,1
19454,160000,2,1,1,35,1,0,0,1
19455,230000,2,1,2,31,-1,2850,1940,0
19456,1.00E+05,2,1,3,47,0,43175,1680,0
19457,260000,2,1,2,36,-2,0,132,0
19458,2.00E+05,2,1,2,37,0,191876,4305,0
19459,380000,2,2,1,44,0,268755,11035,0
19460,130000,2,2,1,33,-1,41573,0,0
19461,70000,2,2,2,33,1,67967,0,0
19462,270000,2,2,1,33,-1,10148,625,0
19463,30000,2,2,1,49,0,27922,2000,1
19464,290000,2,1,1,37,-1,20565,8741,0
19465,50000,2,2,2,40,0,46319,4000,0
19466,30000,2,2,1,40,1,31230,2007,1
19467,210000,2,3,1,38,-1,2569,3920,0
19468,220000,2,3,2,43,0,223022,7750,0
19469,340000,2,2,1,32,0,61605,3500,0
19470,5.00E+05,2,1,1,41,-2,4513,4375,0
19471,30000,2,2,1,31,1,20494,0,0
19472,180000,2,2,1,32,2,13286,2800,1
19473,60000,2,2,2,24,0,53910,2600,0
19474,1.00E+05,2,1,2,32,0,41531,6157,0
19475,270000,2,2,1,33,-1,7780,2228,1
19476,2.00E+05,2,2,1,47,-2,8800,0,0
19477,240000,2,2,1,38,0,234304,7888,0
19478,110000,2,2,1,40,0,107035,4000,0
19479,360000,2,1,2,32,0,167232,6121,0
19480,50000,2,3,2,35,0,54731,1730,0
19481,60000,2,2,1,39,0,50615,1619,0
19482,50000,2,2,1,38,0,5764,1278,0
19483,120000,2,1,2,28,-1,3564,2063,0
19484,140000,2,2,1,48,0,121096,4407,0
19485,1.00E+05,2,2,1,46,1,97515,4000,0
19486,280000,2,3,1,46,2,506515,0,1
19487,180000,2,1,1,28,0,176793,8000,0
19488,180000,2,1,2,28,1,0,0,0
19489,150000,2,2,1,37,2,100390,11600,0
19490,180000,2,1,2,42,2,130304,13600,1
19491,180000,2,1,2,35,-1,19369,7123,0
19492,30000,2,2,1,41,0,25735,2000,0
19493,380000,2,2,1,48,0,64001,5000,0
19494,130000,2,3,2,36,-1,1738,1738,0
19495,170000,2,1,2,28,-1,1311,3008,0
19496,220000,2,1,1,43,-1,941,920,1
19497,150000,2,1,1,49,1,0,0,0
19498,180000,2,5,2,34,1,0,149,0
19499,180000,2,1,2,46,-2,0,0,1
19500,360000,2,1,2,27,1,0,0,0
19501,150000,2,1,1,30,-1,107799,16363,0
19502,170000,2,5,1,39,-1,1803,218,0
19503,50000,2,1,2,44,0,10012,1500,0
19504,3.00E+05,2,1,2,39,0,87540,5000,0
19505,450000,2,1,2,40,-2,799,0,0
19506,210000,2,2,1,29,0,145499,4751,0
19507,80000,2,2,1,30,2,15304,0,0
19508,240000,2,2,1,32,-2,0,0,0
19509,110000,2,2,2,32,0,68014,2500,0
19510,4.00E+05,2,3,1,40,-1,27035,28204,0
19511,90000,2,2,1,49,1,0,0,1
19512,210000,2,1,2,29,0,199251,9025,0
19513,260000,2,1,2,31,0,69343,4000,0
19514,170000,2,1,2,27,0,89909,8941,0
19515,210000,2,2,2,30,1,0,0,0
19516,2.00E+05,2,1,1,38,1,0,0,0
19517,560000,2,1,1,45,0,34669,150000,0
19518,540000,2,1,2,34,-1,1128,1784,0
19519,1.00E+05,2,2,1,29,-1,500,0,0
19520,80000,2,2,1,26,0,77758,4000,1
19521,30000,2,2,1,35,2,23785,0,1
19522,80000,2,2,1,28,0,77856,3670,1
19523,50000,2,1,2,28,2,19930,0,1
19524,120000,2,1,2,26,0,43629,25000,0
19525,240000,2,2,1,32,0,24615,5000,0
19526,260000,2,2,1,33,-2,3342,9023,0
19527,280000,2,2,2,33,0,71174,2290,0
19528,30000,2,2,1,35,0,31955,1800,1
19529,150000,2,3,2,38,1,1589,1339,0
19530,350000,2,2,1,36,0,21026,15000,1
19531,1.00E+05,2,2,2,34,-1,1919,1831,0
19532,320000,2,1,1,46,-1,57593,534,0
19533,380000,2,2,1,41,3,415735,0,1
19534,40000,2,2,2,43,1,9268,0,0
19535,1.00E+05,2,3,1,43,0,5719,1043,0
19536,270000,2,1,2,30,0,81488,3000,0
19537,30000,2,3,1,44,2,26627,1452,1
19538,50000,2,2,2,40,0,19869,15584,0
19539,180000,2,1,2,30,0,44478,8000,0
19540,150000,2,1,2,31,-2,5596,2573,0
19541,360000,2,1,1,32,0,16039,5000,0
19542,170000,2,1,1,38,-1,5910,0,0
19543,140000,2,2,2,37,0,86858,5000,0
19544,90000,2,2,1,41,0,25388,1800,0
19545,20000,2,3,2,46,-1,942,942,0
19546,160000,2,3,1,28,2,132528,7000,0
19547,30000,2,2,2,36,0,26535,1433,0
19548,3.00E+05,2,2,1,38,1,0,0,1
19549,80000,2,2,2,24,2,81228,3400,1
19550,360000,2,1,2,32,0,11358,7079,1
19551,460000,2,1,2,41,0,6302,31321,0
19552,30000,2,3,2,46,2,19830,0,0
19553,80000,2,2,1,37,-1,2000,2000,1
19554,140000,2,5,2,25,0,91485,3009,0
19555,280000,2,2,1,43,2,644,499,0
19556,3.00E+05,2,2,1,28,0,30631,1373,0
19557,30000,2,2,1,29,2,15361,3175,1
19558,5.00E+05,2,1,1,37,0,208068,30072,0
19559,180000,2,2,1,42,0,258662,11056,0
19560,160000,2,3,1,37,0,17500,10000,0
19561,2.00E+05,2,1,1,40,-2,0,0,0
19562,130000,2,2,1,37,0,110434,4100,0
19563,230000,2,3,2,30,-1,2380,0,0
19564,230000,2,1,2,34,-1,3251,4347,1
19565,60000,2,3,1,48,-1,316,316,1
19566,80000,2,2,1,47,-1,4166,0,0
19567,240000,2,2,1,47,-2,27884,23610,0
19568,240000,2,2,2,30,0,35380,64013,0
19569,220000,2,3,1,33,-2,1037,1062,0
19570,50000,2,2,1,44,0,10950,1097,1
19571,50000,2,3,1,42,0,50562,2000,0
19572,50000,2,2,1,38,-1,588,588,0
19573,90000,2,2,1,39,-2,1330,950,1
19574,80000,2,2,2,46,0,79812,2854,0
19575,190000,2,3,1,43,0,93359,3404,0
19576,210000,2,1,1,31,0,157544,7505,0
19577,370000,2,2,1,45,0,137250,5927,0
19578,80000,2,2,1,45,1,53916,0,1
19579,220000,2,2,1,32,0,28853,2000,0
19580,230000,2,2,1,44,-1,899,1000,0
19581,2.00E+05,2,2,1,39,-1,13145,15571,0
19582,4.00E+05,2,1,2,31,-1,5974,2600,0
19583,80000,2,2,2,44,0,22771,1239,0
19584,360000,2,2,1,36,0,16557,3000,0
19585,310000,2,1,2,35,0,308105,13088,1
19586,150000,2,1,2,29,0,80299,3000,0
19587,80000,2,2,2,30,0,90562,3340,0
19588,40000,2,2,1,30,2,14408,1500,1
19589,320000,2,1,2,30,0,2419,2000,0
19590,170000,2,2,2,38,0,153123,7000,0
19591,80000,2,2,2,36,0,23347,10000,0
19592,420000,2,1,1,33,2,8117,20837,0
19593,170000,2,2,1,45,0,169625,6081,0
19594,230000,2,1,1,40,-1,1163,0,0
19595,2.00E+05,2,1,1,35,0,20375,1089,0
19596,430000,2,2,1,42,2,282880,12700,1
19597,1.00E+05,2,2,1,32,0,18641,5000,0
19598,210000,2,1,2,32,1,15207,16529,0
19599,50000,2,1,1,40,-2,0,1470,0
19600,290000,2,1,2,36,0,57721,2514,0
19601,2.00E+05,2,1,2,32,-2,0,0,0
19602,170000,2,1,2,37,-2,7365,255,0
19603,30000,2,2,2,38,0,9730,0,0
19604,360000,2,2,1,48,-2,2500,0,1
19605,110000,2,1,2,31,1,0,0,0
19606,180000,2,1,1,31,0,151776,9300,0
19607,220000,2,2,2,34,0,93815,4300,0
19608,190000,2,2,2,34,0,90945,3500,0
19609,150000,2,4,2,29,0,17196,2012,0
19610,350000,2,2,1,38,0,62862,24000,0
19611,240000,2,2,1,47,0,121386,6000,0
19612,230000,2,2,2,30,-2,0,63508,0
19613,5.00E+05,2,1,1,29,-2,6887,2940,0
19614,160000,2,2,1,30,-1,33712,14116,0
19615,290000,2,1,2,30,0,41626,5004,0
19616,50000,1,2,2,30,0,22459,26499,0
19617,270000,2,1,2,30,2,172933,19028,1
19618,260000,2,2,2,30,-2,4456,177,0
19619,180000,2,3,1,31,-2,10790,7239,0
19620,180000,2,2,2,32,-2,0,0,0
19621,50000,2,5,1,33,0,43268,2011,0
19622,50000,2,2,1,34,2,47993,2010,1
19623,80000,2,1,1,37,-1,27695,10000,1
19624,250000,2,2,1,37,0,212954,8000,0
19625,80000,2,2,1,45,0,81328,3750,0
19626,160000,2,2,1,37,0,13307,22887,0
19627,30000,2,2,2,42,0,27855,5000,0
19628,1.00E+05,2,2,1,44,0,1603,1440,0
19629,1.00E+05,2,2,1,46,1,0,766,0
19630,130000,2,2,1,45,-1,1980,0,0
19631,80000,2,2,1,35,0,81513,3612,0
19632,170000,2,1,1,41,0,93095,3500,0
19633,280000,2,1,1,42,-2,6425,3746,0
19634,5.00E+05,2,3,1,44,2,1273,79113,1
19635,3.00E+05,2,2,2,41,-1,1215,43943,0
19636,310000,2,2,1,42,0,21692,19697,0
19637,120000,2,1,2,29,-1,8318,0,0
19638,50000,2,3,1,49,2,48297,3000,1
19639,340000,2,4,2,29,0,262621,24298,0
19640,90000,2,1,2,31,2,20052,59872,0
19641,60000,2,1,2,32,1,17992,0,1
19642,380000,2,1,2,29,0,384979,20000,0
19643,2.00E+05,2,1,2,29,-2,2692,4403,0
19644,460000,2,1,2,29,0,82315,90150,0
19645,3.00E+05,2,2,1,30,-1,10940,0,0
19646,360000,2,1,2,30,-2,4765,3434,0
19647,120000,2,2,1,30,0,25657,3000,0
19648,5.00E+05,2,2,1,31,1,0,5377,0
19649,210000,2,1,1,33,0,199851,7000,1
19650,180000,2,2,1,33,2,115166,10800,1
19651,2.00E+05,2,2,1,32,0,47550,5000,0
19652,240000,2,2,1,32,0,12000,0,0
19653,50000,2,2,1,32,-2,943,10528,0
19654,240000,2,1,2,32,-1,89988,18063,0
19655,160000,2,3,1,33,-1,2364,0,1
19656,150000,2,1,2,33,0,11529,2000,0
19657,1.00E+05,2,1,2,33,-1,5640,0,0
19658,50000,2,2,2,33,1,49633,24,0
19659,180000,2,1,2,33,-1,31689,10000,0
19660,50000,2,2,1,33,1,23250,0,1
19661,20000,2,3,3,44,0,18126,3599,1
19662,120000,2,2,2,39,-1,2753,0,0
19663,320000,2,1,2,44,-1,29227,49619,0
19664,370000,2,2,1,36,0,219386,10500,0
19665,210000,2,2,2,37,0,26557,5000,0
19666,220000,2,3,2,40,0,197139,6500,0
19667,220000,2,2,2,41,0,119951,4375,0
19668,210000,2,3,2,36,2,420522,16000,0
19669,2.00E+05,2,2,1,34,0,5481,1068,0
19670,180000,2,2,1,41,0,9309,1119,0
19671,60000,2,2,1,44,1,61049,0,0
19672,430000,2,2,1,37,0,17800,2003,0
19673,20000,2,2,1,34,0,5185,2000,0
19674,50000,2,2,1,35,0,48658,3000,0
19675,5.00E+05,2,1,2,38,-2,2937,5242,0
19676,340000,2,1,2,37,0,334125,13562,0
19677,80000,2,3,1,40,-1,780,0,1
19678,230000,2,1,1,41,0,54598,1528,0
19679,170000,2,2,2,37,0,170687,3000,0
19680,260000,2,2,1,40,-1,411,209,0
19681,120000,2,2,1,34,0,8505,4086,0
19682,110000,2,2,1,39,0,102801,3818,0
19683,2.00E+05,2,2,1,46,0,106651,3692,0
19684,80000,2,3,1,46,0,25505,1000,1
19685,420000,2,3,2,35,0,65958,3500,0
19686,50000,2,1,1,38,0,10379,1000,1
19687,30000,2,2,1,39,2,31207,0,1
19688,210000,2,3,1,40,0,2616,7537,0
19689,240000,2,1,1,33,0,214361,7830,0
19690,240000,2,1,1,45,-1,8732,5286,0
19691,390000,2,2,1,37,0,175363,5551,0
19692,30000,2,2,2,33,-2,498,4831,0
19693,50000,2,3,1,37,-1,2564,0,0
19694,70000,2,2,1,49,0,64049,3700,1
19695,180000,2,2,1,38,0,36479,2810,0
19696,180000,2,3,1,49,0,92140,3892,0
19697,470000,2,1,1,37,0,163000,10047,0
19698,120000,2,2,1,38,2,63700,3000,1
19699,390000,2,2,1,33,-1,8243,4644,0
19700,50000,2,3,1,48,1,49621,0,1
19701,50000,2,3,1,39,0,48694,1803,0
19702,140000,2,1,2,32,0,112933,5000,0
19703,160000,2,1,1,40,-2,0,3843,0
19704,30000,2,3,1,37,0,3860,780,0
19705,20000,2,2,1,31,0,5500,3000,0
19706,1.00E+05,2,2,1,47,-1,6666,6666,1
19707,80000,2,2,1,47,0,2795,1067,0
19708,40000,2,2,2,24,1,24171,0,1
19709,180000,2,1,2,28,0,131007,5000,0
19710,80000,2,2,1,34,0,8413,1029,0
19711,3.00E+05,2,4,1,41,-1,3399,0,0
19712,220000,2,1,2,29,3,4695,0,1
19713,80000,2,1,2,27,0,35303,1800,0
19714,290000,2,1,2,27,-2,-4,0,0
19715,360000,2,1,2,28,0,5446,0,0
19716,5.00E+05,2,2,1,32,-1,26455,7060,0
19717,430000,2,1,2,34,1,14965,0,0
19718,280000,2,3,2,35,0,5716,0,0
19719,150000,2,1,1,28,0,58322,36865,0
19720,2.00E+05,2,1,1,32,0,101685,4000,0
19721,110000,2,3,2,27,0,105979,5340,0
19722,150000,2,3,2,30,0,24523,2029,0
19723,120000,2,1,1,39,-1,32598,20092,0
19724,5.00E+05,2,1,1,44,0,329570,72001,0
19725,270000,2,2,2,28,0,38875,6000,0
19726,50000,2,2,2,29,0,24399,4000,0
19727,3.00E+05,2,3,2,30,2,131957,6500,0
19728,140000,2,2,2,30,0,97288,4400,1
19729,170000,2,1,2,32,-1,6699,2999,0
19730,320000,2,2,1,35,0,158942,5057,0
19731,2.00E+05,2,3,1,39,-1,145687,7627,0
19732,50000,2,2,1,31,-2,0,323,0
19733,120000,2,2,1,32,0,37981,1586,0
19734,170000,2,2,2,38,-1,13451,10539,0
19735,150000,2,1,2,40,-2,798,2309,0
19736,2.00E+05,2,1,2,27,0,62574,2278,0
19737,110000,2,1,1,30,0,49069,1600,0
